date,open,high,low,close,volume,average,barCount
2025-08-26 15:20:00-04:00,228.25,228.31,228.23,228.29,23294.0,228.268,152
2025-08-26 15:21:00-04:00,228.29,228.43,228.28,228.39,49207.0,228.375,293
2025-08-26 15:22:00-04:00,228.39,228.61,228.38,228.55,85052.0,228.521,470
2025-08-26 15:23:00-04:00,228.55,228.56,228.44,228.49,51852.0,228.506,279
2025-08-26 15:24:00-04:00,228.5,228.53,228.39,228.42,37779.0,228.456,198
2025-08-26 15:25:00-04:00,228.41,228.44,228.36,228.38,46835.0,228.402,286
2025-08-26 15:26:00-04:00,228.38,228.56,228.38,228.56,45640.0,228.47,213
2025-08-26 15:27:00-04:00,228.55,228.62,228.51,228.61,58783.0,228.56,274
2025-08-26 15:28:00-04:00,228.61,228.61,228.53,228.59,40753.0,228.577,222
2025-08-26 15:29:00-04:00,228.6,228.6,228.54,228.57,49278.0,228.574,264
2025-08-26 15:30:00-04:00,228.57,228.58,228.4,228.55,82989.0,228.462,475
2025-08-26 15:31:00-04:00,228.56,228.64,228.51,228.62,61099.0,228.577,281
2025-08-26 15:32:00-04:00,228.62,228.67,228.57,228.65,62377.0,228.625,234
2025-08-26 15:33:00-04:00,228.65,228.72,228.64,228.66,44875.0,228.676,237
2025-08-26 15:34:00-04:00,228.66,228.66,228.54,228.58,65773.0,228.599,370
2025-08-26 15:35:00-04:00,228.58,228.6,228.51,228.52,53589.0,228.552,309
2025-08-26 15:36:00-04:00,228.53,228.54,228.47,228.5,50883.0,228.496,270
2025-08-26 15:37:00-04:00,228.49,228.57,228.48,228.53,42659.0,228.525,251
2025-08-26 15:38:00-04:00,228.53,228.58,228.46,228.48,37222.0,228.504,222
2025-08-26 15:39:00-04:00,228.48,228.51,228.36,228.41,58375.0,228.422,304
2025-08-26 15:40:00-04:00,228.42,228.44,228.32,228.32,51603.0,228.382,288
2025-08-26 15:41:00-04:00,228.31,228.34,228.26,228.26,35748.0,228.301,198
2025-08-26 15:42:00-04:00,228.28,228.38,228.23,228.34,36259.0,228.313,218
2025-08-26 15:43:00-04:00,228.33,228.33,228.24,228.3,57111.0,228.272,320
2025-08-26 15:44:00-04:00,228.3,228.37,228.29,228.35,33635.0,228.339,196
2025-08-26 15:45:00-04:00,228.35,228.44,228.33,228.39,60093.0,228.391,366
2025-08-26 15:46:00-04:00,228.38,228.44,228.3,228.42,65018.0,228.388,353
2025-08-26 15:47:00-04:00,228.41,228.47,228.39,228.43,57756.0,228.44,308
